,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory
455,tbar_1,defects4j,Math_64,7209.427000000011,17.537,31.755000000000543,3671.3890000000097,3506.283000000001,2817,122587,0,NO
456,tbar_2,defects4j,Math_64,7199.937999999995,17.537,31.755000000000543,6051.696999999996,1116.4859999999985,5163,10326,0,NO
457,tbar_3,defects4j,Math_64,6083.451999999996,17.537,31.755000000000543,6051.696999999996,0.0,0,0,0,NO
458,tbar_1,defects4j,Math_65,129.17399999999998,21.930999999999997,2.0940000000000154,107.52699999999997,19.552999999999997,80,93,yes,NO
459,tbar_2,defects4j,Math_65,149.738,21.930999999999997,2.0940000000000154,107.52699999999997,40.117000000000004,80,2073,yes,NO
460,tbar_3,defects4j,Math_65,109.62099999999998,21.930999999999997,2.0940000000000154,107.52699999999997,0.0,0,0,yes,NO
461,tbar_1,defects4j,Math_66,7435.293,22.067,10.225000000000469,2526.0299999999993,4899.0380000000005,2576,35319,0,NO
462,tbar_2,defects4j,Math_66,7311.071999999998,22.067,10.225000000000469,2523.327999999999,4777.518999999999,2573,10292,0,NO
463,tbar_3,defects4j,Math_66,2536.9449999999997,22.067,10.225000000000469,2526.7199999999993,0.0,0,0,0,NO
464,tbar_1,defects4j,Math_67,-,-,-,-,-,-,-,-,-
465,tbar_1,defects4j,Math_68,7208.731999999996,21.267000000000003,30.00499999999924,3785.7740000000035,3392.9529999999936,2605,97835,0,NO
466,tbar_2,defects4j,Math_68,7200.492999999986,21.267000000000003,30.00499999999924,5980.267999999986,1190.2200000000003,4485,8970,0,NO
467,tbar_3,defects4j,Math_68,6010.272999999986,21.267000000000003,30.00499999999924,5980.267999999986,0.0,0,0,0,NO
468,nopol_2,defects4j,Math_69,102.2,29.98,9.618000000000002,0.41100000000000003,51.857,2,3816,yes,NO
469,nopol_3,defects4j,Math_69,72.89,29.864,7.489000000000001,0.148,24.858999999999998,1,1908,yes,NO
470,tbar_1,defects4j,Math_69,7232.127999999997,29.990000000000002,23.684000000001255,2889.3009999999986,4319.142999999997,2068,65739,0,NO
471,tbar_2,defects4j,Math_69,7385.705,29.990000000000002,23.684000000001255,2909.689999999998,4452.331000000001,2083,274818,0,NO
472,tbar_3,defects4j,Math_69,2934.118999999999,29.990000000000002,23.684000000001255,2910.4349999999977,0.0,0,0,0,NO
473,dynamoth_2,defects4j,Math_69,66.78,29.85,13.329,0.108,16.642,1,1908,yes,NO
474,dynamoth_3,defects4j,Math_69,71.777,29.861,14.713999999999999,0.19,19.179000000000002,1,1908,yes,NO
475,tbar_1,defects4j,Math_71,7199.908999999992,25.288,32.37599999999992,7167.532999999992,0.0,7086,0,0,NO
476,tbar_2,defects4j,Math_71,7212.027999999994,25.288,32.37599999999992,4506.634000000001,2673.017999999993,4473,8946,0,NO
477,tbar_3,defects4j,Math_71,7199.908999999992,25.288,32.37599999999992,7167.532999999992,0.0,0,0,0,NO
478,tbar_1,defects4j,Math_72,7419.898999999996,19.857,16.14599999999315,3248.3600000000056,4155.392999999996,5209,28092,0,NO
479,tbar_2,defects4j,Math_72,7199.376999999987,19.857,16.14599999999315,5815.038999999992,1368.1920000000018,8512,10373,0,NO
480,tbar_3,defects4j,Math_72,5831.184999999985,19.857,16.14599999999315,5815.038999999992,0.0,0,0,0,NO
481,nopol_2,defects4j,Math_73,57.376999999999995,13.953999999999999,12.836999999999996,0.143,21.076,1,1862,yes,NO
482,nopol_3,defects4j,Math_73,55.765,13.626999999999999,12.550000000000004,0.163,19.909,1,1862,yes,NO
483,tbar_1,defects4j,Math_73,7205.011000000051,13.665999999999999,12.617000000040207,5748.595000000014,1443.7989999999977,8636,8636,0,NO
484,tbar_2,defects4j,Math_73,7200.46400000006,13.665999999999999,12.617000000040207,5748.595000000014,1439.2520000000056,8644,8644,0,NO
485,tbar_3,defects4j,Math_73,5761.212000000054,13.665999999999999,12.617000000040207,5748.595000000014,0.0,0,0,0,NO
486,tbar_1,defects4j,Math_74,-,-,-,-,-,-,-,-,-
487,dynamoth_2,defects4j,Math_74,0,0,322.0,0,0,0,0,0,NO
488,dynamoth_3,defects4j,Math_74,0,0,278.0,0,0,0,0,0,NO
489,tbar_1,defects4j,Math_76,7201.662000000007,17.223,29.25400000000461,3647.6280000000006,3524.7800000000016,2192,137769,0,NO
490,tbar_2,defects4j,Math_76,7199.702000000007,17.223,29.25400000000461,3866.030999999999,3304.4170000000026,2331,6517,0,NO
491,tbar_3,defects4j,Math_76,3895.2850000000035,17.223,29.25400000000461,3866.030999999999,0.0,0,0,0,NO
492,tbar_1,defects4j,Math_77,2225.011000000001,20.759,18.361999999999515,2206.6490000000013,0.0,1096,0,0,NO
493,tbar_2,defects4j,Math_77,3510.3759999999997,20.759,18.361999999999515,2206.6490000000013,1285.3649999999989,1096,2192,0,NO
494,tbar_3,defects4j,Math_77,2225.011000000001,20.759,18.361999999999515,2206.6490000000013,0.0,0,0,0,NO
495,nopol_2,defects4j,Math_78,63.245000000000005,20.514000000000003,10.094000000000005,0.188,23.712999999999997,1,1828,yes,NO
496,nopol_3,defects4j,Math_78,49.067,20.208000000000002,6.862,0.168,12.975,1,1828,yes,NO
497,tbar_1,defects4j,Math_78,10892.369000000017,20.487000000000002,9.564000000017078,492.68000000000035,10390.125,470,19595,0,NO
498,tbar_2,defects4j,Math_78,3768.7030000000123,20.487000000000002,9.564000000017078,1736.4139999999998,2022.7249999999954,2197,208648,yes,NO
499,tbar_3,defects4j,Math_78,1745.978000000017,20.487000000000002,9.564000000017078,1736.4139999999998,0.0,0,0,yes,NO
500,dynamoth_2,defects4j,Math_78,102.494,20.335,57.87200000000001,0.27,15.982999999999999,2,1829,yes,NO
501,dynamoth_3,defects4j,Math_78,118.312,20.225,58.72599999999999,0.259,32.496,2,3656,yes,NO
502,nopol_2,defects4j,Math_80,43.286,15.095999999999998,10.378999999999998,0.233,12.934000000000001,1,1824,yes,NO
503,nopol_3,defects4j,Math_80,58.735,15.104999999999999,11.001000000000005,0.353,27.567999999999998,2,3648,yes,NO
504,tbar_1,defects4j,Math_80,1397.9230000000002,15.297999999999998,12.94100000000031,886.8480000000003,498.1339999999995,598,611,yes,NO
505,tbar_2,defects4j,Math_80,1410.975,15.297999999999998,12.94100000000031,886.8480000000003,511.18599999999924,598,2421,yes,NO
506,tbar_3,defects4j,Math_80,899.7890000000006,15.297999999999998,12.94100000000031,886.8480000000003,0.0,0,0,yes,NO
507,dynamoth_2,defects4j,Math_80,53.394,15.168999999999999,12.793000000000003,0.365,18.023999999999997,1,1824,yes,NO
508,dynamoth_3,defects4j,Math_80,55.645,15.25,14.626000000000001,0.475,17.25,1,1824,yes,NO
509,nopol_2,defects4j,Math_81,53.014,14.674000000000001,12.389,0.205,20.148,1,1823,yes,NO
510,nopol_3,defects4j,Math_81,92.74300000000001,14.822000000000001,22.12400000000001,0.55,46.337999999999994,2,3646,yes,NO
511,dynamoth_2,defects4j,Math_81,45.278,14.803,6.147000000000002,0.374,16.703999999999997,1,1823,yes,NO
512,dynamoth_3,defects4j,Math_81,43.998999999999995,14.746,5.775000000000002,0.451,16.313,1,1823,yes,NO
513,tbar_1,defects4j,Math_82,7213.210999999998,13.892000000000001,6.614999999997547,5.136,7201.46,6,172,0,NO
514,tbar_2,defects4j,Math_82,2209.158999999999,13.892000000000001,6.614999999997547,807.1860000000007,1395.3580000000009,718,14974,yes,NO
515,tbar_3,defects4j,Math_82,813.8009999999982,13.892000000000001,6.614999999997547,807.1860000000007,0.0,0,0,yes,NO
516,dynamoth_2,defects4j,Math_82,87.50500000000001,13.939,51.897000000000006,0.145,14.514999999999999,1,1783,yes,NO
517,dynamoth_3,defects4j,Math_82,86.41300000000001,13.732000000000001,49.977000000000004,0.166,15.429,1,1783,yes,NO
518,nopol_1,defects4j,Math_83,0,0,6.0,0,0,0,0,0,NO
519,simfix_1,defects4j,Math_83,4946.539000000006,8.850999999999999,61.320000000003624,1220.1820000000012,3665.037000000001,163,7990,0,NO
520,simfix_2,defects4j,Math_83,1419.4930000000047,8.850999999999999,61.320000000003624,1220.1820000000012,137.99099999999999,244,18054,0,NO
521,simfix_3,defects4j,Math_83,7201.432000000004,8.850999999999999,61.320000000003624,1220.1820000000012,5919.93,250,445500,0,NO
522,tbar_1,defects4j,Math_83,4860.327999999998,9.4,1.931999999998025,49.437999999999995,4808.958,29,242,0,NO
523,tbar_2,defects4j,Math_83,857.453999999998,9.4,1.931999999998025,49.437999999999995,806.0840000000001,30,30,0,NO
524,tbar_3,defects4j,Math_83,8617.614999999998,9.4,1.931999999998025,48.675,8567.008,35,62370,0,NO
525,dynamoth_1,defects4j,Math_83,90.273,8.821,77.78,0,0,0,0,0,NO
526,nopol_1,defects4j,Math_84,0,0,6.0,0,0,0,0,0,NO
527,simfix_1,defects4j,Math_84,33.58200000000003,16.749,8.929000000000027,17.650000000000002,7.003,19,384,yes,NO
528,simfix_2,defects4j,Math_84,47.14000000000003,16.749,8.929000000000027,17.650000000000002,20.561,19,1817,yes,NO
529,simfix_3,defects4j,Math_84,330.956,16.749,8.929000000000027,17.650000000000002,304.377,19,33839,yes,NO
530,tbar_1,defects4j,Math_84,3663.7180000000003,16.756,1.6560000000008692,59.30500000000001,3602.7569999999996,12,180,0,NO
531,tbar_2,defects4j,Math_84,1282.052000000001,16.756,1.6560000000008692,59.30500000000001,1221.0910000000001,67,1913,yes,NO
532,tbar_3,defects4j,Math_84,4395.929000000001,16.756,1.6560000000008692,59.30500000000001,4334.968,67,119327,yes,NO
533,dynamoth_1,defects4j,Math_84,657.562,16.72,633.37,0,0,0,0,0,NO
534,nopol_1,defects4j,Math_85,0,0,6.0,0,0,0,0,0,NO
535,simfix_1,defects4j,Math_85,77.85700000000011,11.567,7.06600000000013,62.87299999999999,7.918,51,163,yes,NO
536,simfix_2,defects4j,Math_85,97.51400000000012,11.567,7.06600000000013,62.87299999999999,27.575,51,3501,yes,NO
537,simfix_3,defects4j,Math_85,573.1550000000001,11.567,7.06600000000013,62.87299999999999,503.21599999999995,51,88026,yes,NO
538,tbar_1,defects4j,Math_85,71.88699999999983,11.567,1.4429999999998557,55.931999999999974,14.512000000000004,95,605,yes,NO
539,tbar_2,defects4j,Math_85,80.38599999999983,11.567,1.4429999999998557,55.931999999999974,23.010999999999996,95,1820,yes,NO
540,tbar_3,defects4j,Math_85,994.5939999999998,11.567,1.4429999999998557,55.931999999999974,937.2189999999999,95,163970,yes,NO
541,dynamoth_1,defects4j,Math_85,19.407,11.431000000000001,2.1189999999999998,0.112,0.265,1,1,yes,NO
542,nopol_1,defects4j,Math_86,2113.0919999999996,10.781,2096.526,0,0,0,0,0,NO
543,simfix_1,defects4j,Math_86,3120.5330000000013,10.854000000000001,64.82499999999999,2393.6590000000015,662.0489999999995,440,324669,0,NO
544,simfix_2,defects4j,Math_86,2955.8470000000016,10.854000000000001,64.82499999999999,2393.6590000000015,497.363,453,76116,0,NO
545,simfix_3,defects4j,Math_86,7201.273000000001,10.854000000000001,64.82499999999999,2393.6590000000015,4742.789,489,800493,0,NO
546,tbar_1,defects4j,Math_86,1221.6469999999997,10.825,14.886000000000184,872.5299999999995,334.23100000000005,613,98211,0,NO
547,tbar_2,defects4j,Math_86,1140.1299999999992,10.825,14.886000000000184,872.5299999999995,252.71399999999963,621,29037,0,NO
548,tbar_3,defects4j,Math_86,7201.579,10.825,14.886000000000184,871.6149999999996,6315.0779999999995,644,1054228,0,NO
549,dynamoth_1,defects4j,Math_86,0,0,34.0,0,0,0,0,0,NO
550,nopol_1,defects4j,Math_87,0,0,6.0,0,0,0,0,0,NO
551,simfix_1,defects4j,Math_87,2706.298999999998,10.488999999999999,182.04300000000055,2320.6249999999977,203.63099999999983,421,25238,0,NO
552,simfix_2,defects4j,Math_87,2641.0119999999984,10.488999999999999,182.04300000000055,2320.6249999999977,138.34399999999997,427,11872,0,NO
553,simfix_3,defects4j,Math_87,7186.652,10.488999999999999,182.04300000000055,2320.6249999999977,4683.984000000001,441,721476,0,NO
554,tbar_1,defects4j,Math_87,4214.9959999999965,10.427,1.4059999999976023,12.221000000000002,4201.369,5,142,0,NO
555,tbar_2,defects4j,Math_87,1015.0719999999975,10.427,1.4059999999976023,12.221000000000002,1001.4449999999999,11,11,0,NO
556,tbar_3,defects4j,Math_87,8595.789999999997,10.427,1.4059999999976023,11.440000000000001,8582.944,15,24540,0,NO
557,dynamoth_1,defects4j,Math_87,87.86699999999999,10.322,71.402,0.13,0.44,1,12,yes,NO
558,nopol_1,defects4j,Math_88,27.22,14.856,3.286,0.302,0.617,1,3,yes,NO
559,simfix_1,defects4j,Math_88,1771.3179999999986,14.893,115.85299999999782,1473.3580000000009,182.10699999999994,325,15399,yes,NO
560,simfix_2,defects4j,Math_88,1686.3079999999986,14.893,115.85299999999782,1473.3580000000009,97.097,325,3569,yes,NO
561,simfix_3,defects4j,Math_88,5529.469999999998,14.893,115.85299999999782,1473.3580000000009,3940.259,325,527475,yes,NO
562,tbar_1,defects4j,Math_88,502.9949999999996,14.867,4.492999999999276,401.8310000000003,96.67100000000003,299,4312,yes,NO
563,tbar_2,defects4j,Math_88,636.5129999999995,14.867,4.492999999999276,401.8310000000003,230.18899999999994,299,26251,yes,NO
564,tbar_3,defects4j,Math_88,3724.3529999999987,14.867,4.492999999999276,401.8310000000003,3318.028999999999,299,485277,yes,NO
565,dynamoth_1,defects4j,Math_88,65.667,14.802,41.638000000000005,0.36,0.867,1,3,yes,NO
566,nopol_1,defects4j,Math_89,19.863,12.619,1.291,0,0,0,0,0,NO
567,simfix_1,defects4j,Math_89,5.975,12.798,2.165,3.8099999999999996,0.0,0,0,0,NO
568,simfix_2,defects4j,Math_89,5.975,12.798,2.165,3.8099999999999996,0.0,0,0,0,NO
569,simfix_3,defects4j,Math_89,5.975,12.798,2.165,3.8099999999999996,0.0,0,0,0,NO
570,tbar_1,defects4j,Math_89,12.919999999999975,12.831,1.1379999999999768,9.502999999999998,2.2790000000000004,12,24,yes,NO
571,tbar_2,defects4j,Math_89,22.951999999999977,12.831,1.1379999999999768,9.502999999999998,12.311,12,1449,yes,NO
572,tbar_3,defects4j,Math_89,144.16699999999997,12.831,1.1379999999999768,9.502999999999998,133.526,12,17256,yes,NO
573,dynamoth_1,defects4j,Math_89,20.051000000000002,12.656,0.952,0,0,0,0,0,NO
574,nopol_1,defects4j,Math_90,19.987,11.797,1.848,0,0,0,0,0,NO
575,simfix_1,defects4j,Math_90,18.604,12.275,7.619,10.985,0.0,1,0,0,NO
576,simfix_2,defects4j,Math_90,18.723,12.275,7.619,10.985,0.119,1,1,0,NO
577,simfix_3,defects4j,Math_90,29.157,12.275,7.619,10.985,10.553,1,1438,0,NO
578,tbar_1,defects4j,Math_90,982.5029999999997,12.016,1.6789999999996468,47.992,932.8320000000001,50,2541,0,NO
579,tbar_2,defects4j,Math_90,56.38899999999965,12.016,1.6789999999996468,47.992,6.718000000000002,50,50,0,NO
580,tbar_3,defects4j,Math_90,1441.0669999999993,12.016,1.6789999999996468,47.992,1391.3959999999997,50,71900,0,NO
581,dynamoth_1,defects4j,Math_90,20.127,11.823,2.476,0,0,0,0,0,NO
582,nopol_1,defects4j,Math_91,0,0,10.0,0,0,0,0,0,NO
583,simfix_1,defects4j,Math_91,3604.7220000000007,9.318999999999999,0.8700000000008004,3.706,3600.1459999999997,2,264,0,NO
584,simfix_2,defects4j,Math_91,805.0240000000008,9.318999999999999,0.8700000000008004,3.706,800.448,4,4,0,NO
585,simfix_3,defects4j,Math_91,7203.916000000001,9.318999999999999,0.8700000000008004,2.742,7200.304,4,5672,0,NO
586,tbar_1,defects4j,Math_91,3718.6449999999995,9.488999999999999,2.753999999999291,95.54099999999998,3620.35,88,670,0,NO
587,tbar_2,defects4j,Math_91,911.6979999999993,9.488999999999999,2.753999999999291,95.54099999999998,813.403,91,91,0,NO
588,tbar_3,defects4j,Math_91,8081.470999999999,9.488999999999999,2.753999999999291,94.82699999999998,7983.889999999999,91,129038,0,NO
589,dynamoth_1,defects4j,Math_91,1740.1860000000001,9.149,1725.939,0,0,0,0,0,NO
590,nopol_1,defects4j,Math_92,24.278,10.272,9.526,0,0,0,0,0,NO
591,simfix_1,defects4j,Math_92,4154.714000000002,10.684,25.027000000001784,387.0299999999997,3742.657,200,2468,0,NO
592,simfix_2,defects4j,Math_92,1040.6990000000014,10.684,25.027000000001784,387.0299999999997,628.642,201,201,0,NO
593,simfix_3,defects4j,Math_92,7687.169000000002,10.684,25.027000000001784,383.2949999999997,7278.847,201,252054,0,NO
594,tbar_1,defects4j,Math_92,2091.793999999999,10.495,8.66899999999896,572.308,1510.817,509,6182,0,NO
595,tbar_2,defects4j,Math_92,747.426999999999,10.495,8.66899999999896,572.308,166.45000000000007,532,532,0,NO
596,tbar_3,defects4j,Math_92,7204.485999999996,10.495,8.66899999999896,571.754,6624.062999999997,550,689700,0,NO
597,dynamoth_1,defects4j,Math_92,23.031,10.28,8.183,0,0,0,0,0,NO
598,nopol_1,defects4j,Math_93,18.39,10.325,3.542,0,0,0,0,0,NO
599,simfix_1,defects4j,Math_93,307.3669999999999,10.673,11.836999999999847,275.3740000000001,20.155999999999995,109,1030,0,NO
600,simfix_2,defects4j,Math_93,301.3619999999999,10.673,11.836999999999847,275.3740000000001,14.150999999999991,109,109,0,NO
601,simfix_3,defects4j,Math_93,1342.483,10.673,11.836999999999847,275.3740000000001,1055.2720000000002,109,136250,0,NO
602,tbar_1,defects4j,Math_93,1541.8190000000002,10.467,3.7960000000003373,103.18699999999997,1434.836,60,216,0,NO
603,tbar_2,defects4j,Math_93,551.9700000000004,10.467,3.7960000000003373,103.18699999999997,444.987,60,60,0,NO
604,tbar_3,defects4j,Math_93,1406.1439999999998,10.467,3.7960000000003373,103.18699999999997,1299.1609999999996,60,75000,0,NO
605,dynamoth_1,defects4j,Math_93,17.622999999999998,10.279,3.073,0,0,0,0,0,NO
606,nopol_1,defects4j,Math_94,0,0,15.0,0,0,0,0,0,NO
607,simfix_1,defects4j,Math_94,3615.3730000000014,11.328,4.0290000000013695,10.079,3601.265,4,418,0,NO
608,simfix_2,defects4j,Math_94,814.9620000000014,11.328,4.0290000000013695,10.079,800.854,6,6,0,NO
609,simfix_3,defects4j,Math_94,7232.292000000002,11.328,4.0290000000013695,9.502,7218.761,6,7482,0,NO
610,tbar_1,defects4j,Math_94,3622.206999999998,11.037999999999998,2.1149999999981617,14.823,3605.2690000000002,10,237,0,NO
611,tbar_2,defects4j,Math_94,420.0669999999981,11.037999999999998,2.1149999999981617,14.823,403.12899999999996,17,17,0,NO
612,tbar_3,defects4j,Math_94,7367.679999999998,11.037999999999998,2.1149999999981617,14.222000000000001,7351.343,17,21199,0,NO
613,dynamoth_1,defects4j,Math_94,1419.414,10.911,1403.504,0,0,0,0,0,NO
614,nopol_1,defects4j,Math_95,0,0,6.0,0,0,0,0,0,NO
615,simfix_1,defects4j,Math_95,6897.956999999999,10.286999999999999,8.91800000000094,81.43600000000005,6807.602999999999,25,760,0,NO
616,simfix_2,defects4j,Math_95,96.596000000001,10.286999999999999,8.91800000000094,81.43600000000005,6.242000000000002,44,44,0,NO
617,simfix_3,defects4j,Math_95,7689.5520000000015,10.286999999999999,8.91800000000094,80.56900000000005,7600.0650000000005,44,46772,0,NO
618,tbar_1,defects4j,Math_95,39.73800000000001,10.186,1.8230000000000042,34.596000000000004,3.319,20,59,yes,NO
619,tbar_2,defects4j,Math_95,48.662000000000006,10.186,1.8230000000000042,34.596000000000004,12.243,20,1082,yes,NO
620,tbar_3,defects4j,Math_95,230.58399999999997,10.186,1.8230000000000042,34.596000000000004,194.16499999999996,20,21260,yes,NO
621,dynamoth_1,defects4j,Math_95,106.69999999999999,9.872,93.109,0,0,0,0,0,NO
622,nopol_1,defects4j,Math_96,19.104,9.999,5.193,0,0,0,0,0,NO
623,simfix_1,defects4j,Math_96,108.50100000000009,10.301,9.263000000000083,63.858999999999995,35.379000000000005,61,4353,0,NO
624,simfix_2,defects4j,Math_96,101.13600000000007,10.301,9.263000000000083,63.858999999999995,28.013999999999992,61,2127,0,NO
625,simfix_3,defects4j,Math_96,641.346,10.301,9.263000000000083,63.858999999999995,568.2239999999999,61,63074,0,NO
626,tbar_1,defects4j,Math_96,139.82099999999957,10.192,2.33199999999961,118.99499999999996,18.494000000000007,77,510,yes,NO
627,tbar_2,defects4j,Math_96,232.79999999999956,10.192,2.33199999999961,118.99499999999996,111.473,77,10407,yes,NO
628,tbar_3,defects4j,Math_96,880.0020000000001,10.192,2.33199999999961,118.99499999999996,758.6750000000004,77,79618,yes,NO
629,dynamoth_1,defects4j,Math_96,40.027,10.027000000000001,25.731,0.0,0.0,1,0,0,NO
630,nopol_1,defects4j,Math_97,24.856,10.086,9.893,0,0,0,0,0,NO
631,simfix_1,defects4j,Math_97,5493.335999999996,10.466000000000001,4.4719999999961715,49.15100000000002,5439.713,37,2389,0,NO
632,simfix_2,defects4j,Math_97,61.148999999996185,10.466000000000001,4.4719999999961715,49.15100000000002,7.525999999999998,49,49,0,NO
633,simfix_3,defects4j,Math_97,8877.944999999998,10.466000000000001,4.4719999999961715,48.59000000000002,8824.883000000002,49,47726,0,NO
634,tbar_1,defects4j,Math_97,4242.974999999999,10.144,1.22300000000034,36.98,4204.772,14,121,0,NO
635,tbar_2,defects4j,Math_97,40.69300000000034,10.144,1.22300000000034,36.98,2.49,16,16,0,NO
636,tbar_3,defects4j,Math_97,7929.259999999999,10.144,1.22300000000034,23.388999999999996,7904.647999999999,16,15584,0,NO
637,dynamoth_1,defects4j,Math_97,31.07,10.187000000000001,15.472999999999999,0.111,0.992,1,32,yes,NO
638,nopol_1,defects4j,Math_98,20.086000000000002,13.401,0.006,0,0,0,0,0,NO
639,simfix_1,defects4j,Math_98,1943.2280000000019,13.337,28.10900000000105,1915.1190000000008,0.0,491,0,0,NO
640,simfix_2,defects4j,Math_98,2038.5380000000018,13.337,28.10900000000105,1915.1190000000008,95.31000000000003,491,982,0,NO
641,simfix_3,defects4j,Math_98,6552.838999999998,13.337,28.10900000000105,1915.1190000000008,4609.610999999996,491,477743,0,NO
642,tbar_1,defects4j,Math_98,557.3619999999991,13.404,9.577999999999815,547.7839999999992,0.0,288,0,0,NO
643,tbar_2,defects4j,Math_98,603.359999999999,13.404,9.577999999999815,547.7839999999992,45.99800000000002,288,576,0,NO
644,tbar_3,defects4j,Math_98,2892.9479999999985,13.404,9.577999999999815,547.7839999999992,2335.5859999999993,288,280224,0,NO
645,dynamoth_1,defects4j,Math_98,19.279,13.312,0.005,0,0,0,0,0,NO
646,nopol_1,defects4j,Math_99,0,0,10.0,0,0,0,0,0,NO
647,simfix_1,defects4j,Math_99,3650.5800000000017,9.155000000000001,4.052000000001694,44.98299999999999,3601.545,12,512,0,NO
648,simfix_2,defects4j,Math_99,1651.4620000000016,9.155000000000001,4.052000000001694,44.98299999999999,1602.427,14,28,0,NO
649,simfix_3,defects4j,Math_99,7319.299000000002,9.155000000000001,4.052000000001694,43.90599999999999,7271.341,14,18186,0,NO
650,tbar_1,defects4j,Math_99,3725.7749999999996,9.133000000000001,3.9389999999999272,115.073,3606.763,100,260,0,NO
651,tbar_2,defects4j,Math_99,938.3149999999999,9.133000000000001,3.9389999999999272,115.073,819.303,106,212,0,NO
652,tbar_3,defects4j,Math_99,8268.616,9.133000000000001,3.9389999999999272,113.91399999999999,8150.763,107,138993,0,NO
653,dynamoth_1,defects4j,Math_99,1522.4669999999999,8.796000000000001,1508.82,0,0,0,0,0,NO
654,nopol_1,defects4j,Math_100,0,0,12.0,0,0,0,0,0,NO
655,simfix_1,defects4j,Math_100,5659.923999999999,9.185,62.92799999999595,1859.7350000000033,3737.261,327,19237,0,NO
656,simfix_2,defects4j,Math_100,2191.2629999999995,9.185,62.92799999999595,1859.7350000000033,268.60000000000036,429,429,0,NO
657,simfix_3,defects4j,Math_100,7201.926,9.185,62.92799999999595,1859.7350000000033,5279.263000000001,452,465108,0,NO
658,tbar_1,defects4j,Math_100,3874.1390000000006,8.927000000000001,2.9330000000008454,197.7480000000001,3673.4579999999996,234,3819,0,NO
659,tbar_2,defects4j,Math_100,831.315000000001,8.927000000000001,2.9330000000008454,197.7480000000001,630.634,235,235,0,NO
660,tbar_3,defects4j,Math_100,7380.160000000002,8.927000000000001,2.9330000000008454,197.2250000000001,7180.002,235,241815,0,NO
661,dynamoth_1,defects4j,Math_100,440.34499999999997,8.913,427.342,0,0,0,0,0,NO
662,nopol_1,defects4j,Math_101,-,-,-,-,-,-,-,-,-
663,simfix_0,defects4j,Math_101,-,-,-,-,-,-,-,-,-
664,tbar_0,defects4j,Math_101,-,-,-,-,-,-,-,-,-
665,dynamoth_1,defects4j,Math_101,-,-,-,-,-,-,-,-,-
666,nopol_1,defects4j,Math_102,260.742,8.590000000000002,248.067,0,0,0,0,0,NO
667,simfix_1,defects4j,Math_102,6499.9270000000015,8.718,55.05100000000056,1070.927000000001,5373.9490000000005,127,10218,0,NO
668,simfix_2,defects4j,Math_102,1189.6130000000016,8.718,55.05100000000056,1070.927000000001,63.635000000000005,245,980,0,NO
669,simfix_3,defects4j,Math_102,7397.3679999999995,8.718,55.05100000000056,1070.486000000001,6271.830999999998,245,244510,0,NO
670,tbar_1,defects4j,Math_102,3984.771999999999,8.693000000000001,5.24299999999935,379.13599999999997,3600.3929999999996,96,1962,0,NO
671,tbar_2,defects4j,Math_102,571.2189999999995,8.693000000000001,5.24299999999935,379.13599999999997,186.84000000000015,361,1444,0,NO
672,tbar_3,defects4j,Math_102,7201.96800000001,8.693000000000001,5.24299999999935,378.64799999999997,6818.07700000001,378,377244,0,NO
673,dynamoth_1,defects4j,Math_102,59.194,8.574000000000002,47.192,0,0,0,0,0,NO
674,nopol_1,defects4j,Math_103,0,0,12.0,0,0,0,0,0,NO
675,simfix_1,defects4j,Math_103,6707.732,9.347999999999999,25.691999999998952,632.0300000000007,6050.01,60,5886,0,NO
676,simfix_2,defects4j,Math_103,681.3199999999996,9.347999999999999,25.691999999998952,632.0300000000007,23.59800000000001,179,179,0,NO
677,simfix_3,defects4j,Math_103,6235.860000000003,9.347999999999999,25.691999999998952,632.0300000000007,5578.138000000004,179,162174,0,NO
678,tbar_1,defects4j,Math_103,4872.21,9.158,2.6239999999998314,167.1909999999998,4702.395,193,4064,0,NO
679,tbar_2,defects4j,Math_103,799.7719999999996,9.158,2.6239999999998314,167.1909999999998,629.957,207,207,0,NO
680,tbar_3,defects4j,Math_103,8748.212,9.158,2.6239999999998314,166.5949999999998,8578.993,208,188448,0,NO
681,dynamoth_1,defects4j,Math_103,57.803000000000004,9.045,44.776,0,0,0,0,0,NO
682,nopol_1,defects4j,Math_104,0,0,10.0,0,0,0,0,0,NO
683,simfix_1,defects4j,Math_104,7274.755000000004,9.099,18.28000000000384,49.239999999999995,7207.235,20,1846,0,NO
684,simfix_2,defects4j,Math_104,1131.6740000000043,9.099,18.28000000000384,362.9360000000002,750.4580000000003,145,4630,0,NO
685,simfix_3,defects4j,Math_104,7296.357000000003,9.099,18.28000000000384,362.3740000000002,6915.702999999999,158,141884,0,NO
686,tbar_1,defects4j,Math_104,5121.650000000001,8.963000000000001,2.3400000000010097,202.3399999999998,4916.969999999999,220,22511,0,NO
687,tbar_2,defects4j,Math_104,235.44100000000083,8.963000000000001,2.3400000000010097,202.3399999999998,30.761000000000017,244,244,0,NO
688,tbar_3,defects4j,Math_104,7612.211000000002,8.963000000000001,2.3400000000010097,201.8469999999998,7408.024000000001,244,219112,0,NO
689,dynamoth_1,defects4j,Math_104,1956.685,8.863,1943.417,0,0,0,0,0,NO
690,nopol_1,defects4j,Math_105,12.364,6.618,2.15,0.094,0.375,1,9,yes,NO
